Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-24 16:48:29.951
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.028,1816706,9117.58,5997.19,8870.99,2159.94,24815.36,3315.62,11681.74,1003.07,10461.06,9762.07,10731.68,8922.56,-2809.41,18985.77,-1854.63,3447.94,2893.52,8063.1,7259.35,7892.03,6020.94,6494.35,765.78,21662.22,10966.03,4226.47,4713.42,3206.73,7615.26,6474.96,11010.31,7127.87,,,,,
0.030,1816707,9123.52,6003.58,8879.75,2163.66,24818.56,3320.32,11692.05,1008.84,10459.08,9759.55,10737.31,8923.32,-2807.56,18970.85,-1858.47,3452.21,2892.44,8059.84,7268.77,7892.03,6022.0,6493.72,765.76,21643.09,10944.71,4231.88,4719.03,3209.71,7619.05,6500.32,11034.95,7164.8,,,,,
0.032,1816708,9133.89,6007.55,8891.0,2167.84,24808.05,3323.4,11702.69,1013.93,10458.44,9761.82,10739.98,8921.93,-2804.87,18965.96,-1846.48,3453.5,2889.18,8059.64,7278.05,7919.44,6019.61,6491.29,769.1,21646.55,10928.61,4240.1,4725.2,3216.18,7606.62,6532.08,11061.21,7193.24,,,,,
0.034,1816709,9152.86,6016.38,8911.24,2179.55,24796.85,3328.83,11721.62,1029.63,10466.09,9776.93,10743.58,8925.92,-2790.76,18967.07,-1822.42,3457.24,2890.92,8069.78,7271.09,7965.71,6023.31,6494.02,781.25,21653.75,10938.82,4257.33,4737.88,3230.12,7592.19,6564.97,11096.51,7234.63,,,,,
0.036,1816710,9164.07,6020.39,8918.91,2184.25,24802.81,3329.57,11728.78,1039.31,10475.21,9794.13,10743.15,8929.72,-2781.32,18969.09,-1818.22,3457.99,2894.49,8080.54,7259.26,8003.63,6028.66,6499.5,791.78,21657.07,10966.67,4269.62,4744.21,3237.41,7586.45,6558.22,11100.3,7247.32,,,,,
0.038,1816711,9150.02,6004.7,8894.57,2167.19,24820.83,3317.35,11703.24,1019.92,10470.87,9792.55,10731.09,8921.12,-2798.51,18971.99,-1845.97,3446.04,2889.32,8074.69,7263.92,8007.11,6020.99,6496.35,784.28,21667.73,10977.43,4254.82,4728.06,3223.28,7587.04,6499.38,11044.9,7185.21,,,,,
0.040,1816712,9122.14,5978.94,8858.1,2141.82,24832.92,3299.8,11663.87,984.44,10453.43,9773.81,10713.45,8903.69,-2830.84,18971.15,-1874.17,3427.3,2876.29,8053.74,7282.25,7985.76,6001.42,6483.59,762.16,21681.73,10958.33,4218.98,4700.22,3198.82,7592.65,6440.62,10976.98,7096.46,,,,,
0.042,1816713,9107.6,5968.72,8844.25,2133.2,24836.0,3292.8,11647.87,968.11,10440.52,9760.05,10705.44,8894.58,-2845.78,18963.62,-1873.01,3419.18,2869.04,8038.5,7292.65,7975.01,5989.66,6475.01,747.68,21680.48,10939.33,4195.9,4688.2,3189.48,7605.33,6429.47,10960.32,7069.44,,,,,
0.044,1816714,9113.11,5979.47,8856.36,2143.38,24839.66,3299.52,11660.56,979.18,10442.69,9760.12,10711.53,8900.29,-2835.21,18961.65,-1855.84,3426.66,2874.41,8042.09,7290.22,7985.46,5996.0,6479.48,753.61,21669.9,10949.6,4203.85,4699.29,3201.61,7617.53,6451.1,10991.14,7107.92,,,,,
0.046,1816715,9124.3,5993.23,8873.37,2155.23,24843.29,3309.94,11678.75,995.59,10450.91,9763.26,10722.05,8910.29,-2819.21,18973.87,-1851.5,3437.41,2884.05,8055.49,7290.07,7990.27,6008.07,6489.05,769.62,21674.33,10974.42,4225.35,4716.19,3218.64,7616.76,6476.27,11024.83,7149.76,,,,,
0.048,1816716,9133.91,5999.88,8887.86,2161.44,24836.13,3317.41,11692.39,1005.05,10452.55,9764.93,10728.79,8915.16,-2810.18,18979.73,-1859.11,3441.59,2887.9,8062.96,7294.56,7971.42,6011.69,6492.21,779.19,21686.68,10977.79,4238.14,4726.34,3227.08,7604.08,6511.78,11052.25,7180.7,,,,,
0.050,1816717,9146.01,6006.18,8905.23,2166.97,24818.89,3322.89,11708.12,1014.6,10448.04,9771.84,10732.35,8916.31,-2802.82,18956.43,-1858.52,3442.12,2885.83,8060.79,7288.04,7948.24,6009.33,6488.96,778.63,21674.75,10953.88,4242.62,4732.41,3228.45,7591.92,6558.73,11088.0,7228.05,,,,,
0.052,1816718,9156.03,6013.18,8916.07,2169.7,24807.74,3325.71,11719.2,1022.65,10446.17,9780.15,10734.13,8916.93,-2797.66,18925.34,-1848.03,3443.41,2883.3,8056.33,7271.19,7945.46,6009.62,6486.93,775.2,21644.36,10931.43,4246.04,4735.03,3227.36,7586.85,6575.43,11110.73,7262.57,,,,,
0.054,1816719,9151.75,6010.41,8903.94,2162.33,24813.15,3323.09,11708.85,1015.49,10450.57,9775.38,10732.37,8916.32,-2804.66,18930.16,-1843.23,3443.17,2883.66,8055.86,7268.91,7958.67,6011.93,6489.63,774.88,21641.02,10932.22,4242.66,4728.62,3224.4,7588.98,6535.69,11084.24,7220.62,,,,,
0.056,1816720,9135.14,5997.68,8877.05,2150.48,24827.14,3317.68,11683.05,995.68,10456.56,9757.97,10727.82,8914.86,-2820.66,18969.07,-1848.5,3439.35,2886.8,8058.29,7291.0,7968.1,6010.75,6493.96,776.83,21675.23,10947.18,4227.53,4716.45,3221.22,7600.09,6480.59,11025.93,7125.43,,,,,
0.058,1816721,9122.58,5990.13,8861.95,2148.03,24835.6,3315.2,11667.96,984.64,10458.3,9746.46,10724.47,8914.85,-2828.57,18993.48,-1854.39,3435.07,2890.06,8058.58,7313.64,7966.67,6006.42,6495.44,776.47,21702.38,10955.48,4212.4,4710.42,3219.8,7616.2,6462.84,10992.18,7077.77,,,,,
0.060,1816722,9121.77,5995.19,8866.91,2156.17,24834.62,3316.21,11673.4,991.56,10455.81,9751.02,10724.01,8916.1,-2822.35,18980.81,-1856.8,3433.62,2890.91,8055.53,7315.58,7960.48,6003.69,6493.44,772.29,21694.54,10951.8,4210.47,4714.12,3218.35,7623.36,6479.11,11002.02,7112.43,,,,,
0.062,1816723,9126.55,6003.52,8878.17,2164.73,24829.21,3318.35,11686.2,1004.27,10454.51,9762.94,10726.01,8917.68,-2812.13,18962.64,-1858.31,3435.83,2890.85,8054.66,7305.03,7956.55,6005.51,6492.22,769.83,21676.49,10947.94,4219.61,4721.63,3217.31,7617.16,6500.56,11028.9,7163.63,,,,,
0.064,1816724,9133.78,6007.78,8889.21,2170.86,24821.89,3322.85,11698.61,1013.86,10457.52,9773.02,10731.7,8921.21,-2804.19,18966.83,-1856.25,3442.48,2893.31,8060.66,7294.99,7959.92,6012.51,6495.33,775.36,21669.91,10954.67,4233.19,4730.59,3223.12,7611.63,6525.52,11057.25,7186.56,,,,,
0.066,1816725,9146.08,6012.01,8904.92,2178.26,24811.1,3329.99,11714.32,1023.77,10460.84,9782.07,10740.35,8925.95,-2796.13,18976.04,-1847.2,3451.9,2896.12,8068.62,7282.12,7970.69,6022.43,6499.16,785.32,21659.92,10969.67,4250.93,4740.26,3235.34,7613.22,6554.16,11089.04,7209.1,,,,,
0.068,1816726,9157.13,6016.89,8917.77,2182.07,24800.85,3333.13,11726.05,1031.34,10460.28,9789.93,10745.04,8926.09,-2791.45,18966.78,-1838.77,3457.07,2893.41,8069.47,7268.87,7980.39,6028.8,6497.36,788.77,21643.03,10983.65,4266.6,4741.92,3239.92,7606.96,6555.47,11102.63,7238.67,,,,,
0.070,1816727,9153.83,6013.85,8909.78,2173.51,24802.67,3327.0,11717.19,1025.09,10459.47,9790.19,10740.43,8919.67,-2798.26,18952.16,-1841.49,3452.77,2886.81,8063.57,7274.48,7981.69,6026.33,6491.88,782.75,21650.43,10991.16,4264.38,4729.32,3228.69,7587.64,6513.16,11068.36,7223.81,,,,,
0.072,1816728,9136.34,6000.93,8882.82,2157.65,24820.82,3317.19,11690.4,1006.22,10463.56,9781.13,10731.35,8913.37,-2812.59,18957.12,-1852.08,3443.31,2884.89,8059.92,7298.85,7978.82,6017.71,6491.05,775.98,21689.7,10989.39,4241.61,4713.44,3214.39,7578.77,6468.35,11007.2,7151.23,,,,,
0.074,1816729,9120.05,5989.67,8861.17,2148.97,24842.17,3312.36,11669.34,991.7,10468.65,9770.78,10725.96,8912.16,-2820.79,18977.94,-1856.8,3436.67,2888.84,8061.92,7307.32,7976.97,6009.58,6495.2,774.47,21716.36,10973.75,4218.05,4708.77,3211.42,7595.65,6464.96,10975.68,7090.24,,,,,
0.076,1816730,9115.64,5989.76,8859.59,2151.46,24850.93,3312.96,11667.48,991.29,10468.12,9767.73,10725.33,8912.7,-2818.11,18994.14,-1848.66,3435.12,2890.95,8064.91,7282.09,7971.64,6005.03,6496.08,774.8,21701.45,10948.78,4210.57,4712.24,3215.37,7615.84,6485.42,10988.08,7093.4,,,,,
0.078,1816731,9121.55,5999.13,8871.11,2158.88,24849.24,3316.38,11677.75,999.93,10466.34,9773.11,10727.66,8913.62,-2809.32,19000.8,-1833.58,3438.2,2890.44,8068.59,7258.52,7962.92,6005.82,6493.31,776.32,21679.69,10937.53,4216.18,4714.24,3218.37,7614.24,6491.09,11008.77,7130.18,,,,,
0.080,1816732,9135.31,6012.63,8888.55,2169.94,24849.8,3325.42,11694.17,1013.8,10472.31,9781.9,10735.78,8920.82,-2795.09,19003.63,-1823.5,3447.69,2895.99,8078.45,7273.26,7964.99,6015.24,6496.78,785.78,21688.89,10957.33,4228.63,4719.96,3227.76,7601.96,6493.25,11023.54,7160.64,,,,,
0.082,1816733,9155.36,6027.14,8912.22,2185.11,24851.85,3340.24,11717.75,1032.93,10481.11,9787.37,10749.88,8934.23,-2775.86,18998.5,-1828.25,3460.9,2907.4,8091.34,7303.66,7981.2,6030.18,6507.54,801.51,21705.13,10987.71,4248.9,4737.02,3247.44,7600.36,6525.08,11055.15,7196.31,,,,,
0.084,1816734,9170.86,6034.88,8931.9,2193.17,24843.26,3349.76,11737.49,1046.04,10477.89,9786.01,10759.49,8941.12,-2765.04,18980.64,-1847.34,3466.95,2911.13,8093.68,7303.49,7987.25,6037.93,6512.3,807.33,21685.82,10990.34,4268.94,4752.09,3257.95,7603.46,6567.23,11097.8,7241.68,,,,,
0.086,1816735,9167.57,6026.24,8928.02,2181.33,24826.75,3344.12,11733.02,1036.08,10461.51,9780.62,10755.01,8933.41,-2777.44,18963.06,-1865.59,3459.93,2901.66,8080.53,7277.71,7964.56,6031.52,6504.77,794.39,21644.15,10963.51,4269.69,4745.93,3242.63,7598.46,6565.73,11103.03,7251.01,,,,,
0.088,1816736,9147.97,6005.29,8900.75,2157.89,24822.1,3330.32,11704.94,1007.28,10448.67,9776.04,10742.42,8921.02,-2804.83,18962.96,-1865.32,3448.93,2891.86,8064.64,7269.52,7934.03,6020.77,6496.78,776.91,21630.17,10944.14,4248.76,4725.55,3219.05,7597.21,6517.06,11055.71,7199.46,,,,,
0.090,1816737,9130.85,5990.0,8875.92,2145.73,24836.6,3323.06,11680.14,986.36,10451.41,9772.79,10735.04,8917.77,-2821.48,18977.13,-1847.07,3445.44,2893.32,8060.35,7285.0,7929.62,6017.84,6498.91,773.37,21656.09,10950.68,4228.58,4715.16,3215.39,7612.16,6475.59,11006.19,7135.86,,,,,
0.092,1816738,9127.42,5991.25,8872.03,2153.09,24853.34,3325.21,11677.6,989.7,10464.46,9769.99,10735.69,8923.61,-2815.37,18989.89,-1829.57,3448.1,2901.1,8068.16,7287.69,7952.52,6020.63,6505.39,782.47,21686.1,10962.6,4225.7,4720.48,3228.23,7625.25,6473.29,10997.51,7113.36,,,,,
0.094,1816739,9131.67,6001.77,8881.1,2167.57,24856.45,3329.13,11688.86,1006.68,10477.1,9770.87,10737.87,8930.1,-2798.19,18997.04,-1826.56,3449.65,2906.05,8079.92,7269.08,7977.36,6021.47,6507.55,790.67,21692.34,10965.98,4233.03,4727.14,3234.27,7616.03,6486.95,11013.27,7122.94,,,,,
0.096,1816740,9136.75,6010.49,8890.86,2178.47,24848.83,3331.73,11700.46,1021.42,10484.0,9776.82,10739.35,8933.9,-2784.62,19002.45,-1833.43,3450.16,2907.81,8088.97,7266.09,7989.3,6021.81,6507.26,793.66,21682.43,10974.64,4240.99,4729.84,3231.98,7598.38,6496.38,11028.08,7140.48,,,,,
0.098,1816741,9145.12,6016.22,8903.59,2186.73,24837.7,3335.26,11713.46,1032.16,10482.08,9780.58,10742.06,8935.14,-2777.53,18999.23,-1839.65,3452.59,2907.41,8090.48,7292.62,7990.26,6025.38,6507.18,795.73,21671.79,10990.16,4252.1,4736.21,3237.48,7595.49,6518.02,11054.46,7178.05,,,,,
0.100,1816742,9156.27,6020.52,8919.41,2191.45,24823.32,3336.82,11728.14,1040.13,10470.76,9776.25,10742.73,8931.47,-2776.05,18977.46,-1842.91,3453.07,2901.27,8082.17,7307.87,7983.07,6026.77,6502.7,795.61,21660.72,10987.87,4264.22,4743.7,3247.44,7600.71,6553.87,11097.49,7234.08,,,,,
0.102,1816743,9158.87,6018.17,8921.82,2185.18,24810.41,3330.15,11729.76,1037.09,10458.11,9771.11,10735.91,8922.76,-2782.98,18948.11,-1846.26,3446.91,2890.81,8069.13,7281.6,7972.39,6020.29,6493.3,788.06,21647.16,10964.17,4263.32,4738.65,3241.56,7596.87,6559.78,11113.58,7251.41,,,,,
0.104,1816744,9145.29,6004.88,8899.37,2168.37,24810.31,3317.12,11708.2,1018.23,10454.27,9774.81,10724.5,8914.71,-2798.08,18936.68,-1850.54,3438.25,2885.09,8060.27,7246.64,7967.25,6011.51,6488.06,775.69,21640.84,10951.27,4245.31,4720.77,3219.84,7592.14,6510.08,11068.86,7191.88,,,,,
0.106,1816745,9125.19,5988.64,8868.53,2154.41,24822.11,3307.62,11679.22,996.24,10457.92,9782.55,10717.62,8911.62,-2812.96,18951.04,-1854.09,3434.46,2887.43,8057.98,7250.09,7965.15,6008.45,6491.27,767.56,21651.87,10961.08,4226.07,4707.03,3205.2,7602.54,6454.16,11003.52,7110.45,,,,,
0.108,1816746,9115.01,5983.4,8856.0,2154.02,24830.59,3308.13,11667.98,988.86,10460.92,9783.72,10719.73,8912.55,-2818.17,18974.66,-1854.03,3436.82,2891.99,8059.0,7286.16,7952.31,6010.2,6496.33,768.23,21674.18,10963.2,4219.84,4708.41,3208.82,7618.71,6453.94,10982.75,7088.51,,,,,
0.110,1816747,9119.49,5992.88,8866.68,2164.35,24830.37,3317.23,11678.96,998.43,10463.91,9781.18,10728.71,8917.57,-2811.4,18992.36,-1847.34,3443.62,2897.04,8063.97,7315.93,7933.16,6014.18,6500.16,775.99,21691.24,10944.84,4224.58,4719.7,3220.3,7622.05,6494.35,11009.76,7125.52,,,,,
0.112,1816748,9131.54,6007.7,8885.74,2177.24,24831.66,3330.29,11697.59,1014.26,10472.54,9785.86,10741.21,8928.29,-2796.95,19003.03,-1835.95,3454.69,2906.73,8075.48,7326.39,7933.83,6023.22,6507.82,787.84,21696.63,10940.74,4234.89,4733.15,3231.44,7615.11,6517.32,11040.85,7161.68,,,,,
0.114,1816749,9145.26,6018.06,8903.99,2188.71,24836.59,3342.31,11714.78,1029.14,10480.67,9796.98,10753.16,8939.75,-2780.92,19005.38,-1827.77,3466.58,2917.17,8088.32,7329.25,7960.94,6035.9,6517.39,799.85,21700.09,10970.77,4251.1,4746.14,3244.29,7608.68,6520.41,11062.49,7180.38,,,,,
0.116,1816750,9159.48,6022.56,8922.04,2196.29,24833.73,3348.45,11731.64,1042.04,10475.97,9804.23,10759.3,8942.96,-2768.95,18994.03,-1825.69,3471.74,2917.65,8093.66,7323.37,7986.08,6042.13,6518.28,807.25,21710.05,10998.15,4268.95,4754.69,3255.95,7599.73,6544.96,11091.9,7213.79,,,,,
0.118,1816751,9169.93,6023.38,8933.45,2195.65,24823.64,3347.5,11742.8,1047.84,10462.3,9805.46,10758.38,8938.04,-2765.93,18976.05,-1822.22,3468.84,2909.47,8091.88,7302.43,7988.68,6038.02,6510.86,809.4,21719.06,10987.6,4276.38,4753.9,3258.89,7588.05,6578.78,11115.01,7256.85,,,,,
0.120,1816752,9168.23,6019.1,8925.38,2185.49,24824.16,3343.12,11735.35,1038.07,10457.48,9806.49,10754.92,8933.98,-2774.69,18970.12,-1814.29,3465.22,2906.1,8089.38,7284.81,7984.05,6032.74,6508.89,809.52,21714.8,10961.05,4267.9,4746.26,3255.7,7590.67,6560.8,11091.67,7253.04,,,,,
0.122,1816753,9152.46,6007.5,8899.42,2171.12,24840.14,3338.37,11709.38,1014.64,10465.67,9806.64,10751.78,8933.2,-2792.98,18979.87,-1814.17,3464.18,2910.44,8085.06,7291.68,7990.54,6032.14,6515.35,806.26,21698.79,10957.57,4250.94,4738.49,3253.14,7612.42,6490.31,11026.7,7181.85,,,,,
0.124,1816754,9132.55,5992.38,8875.02,2159.38,24852.47,3332.17,11683.83,992.82,10470.83,9799.14,10746.29,8928.61,-2812.16,18987.48,-1831.31,3459.88,2909.93,8073.2,7305.27,7999.48,6029.15,6515.39,793.67,21683.15,10976.24,4234.91,4730.81,3245.19,7626.65,6441.53,10976.76,7100.98,,,,,
0.126,1816755,9120.8,5982.06,8866.87,2153.35,24848.31,3324.67,11674.9,985.82,10462.88,9783.39,10738.03,8918.94,-2821.69,18982.86,-1852.36,3450.18,2899.62,8058.56,7292.67,7997.45,6019.35,6502.16,774.18,21674.23,10992.35,4224.29,4720.26,3223.96,7613.49,6450.19,10975.54,7075.16,,,,,
0.128,1816756,9121.36,5981.75,8872.71,2154.42,24838.78,3321.79,11681.56,993.82,10453.15,9766.53,10734.17,8914.44,-2816.5,18978.87,-1857.13,3444.14,2892.53,8054.98,7264.19,7989.83,6012.37,6490.98,763.0,21671.81,10995.69,4223.48,4713.26,3203.8,7593.23,6475.18,11004.08,7106.44,,,,,
0.130,1816757,9132.33,5990.81,8887.38,2164.7,24835.27,3329.35,11697.72,1010.87,10455.47,9756.37,10741.14,8922.54,-2799.3,18985.51,-1847.89,3449.81,2899.24,8066.95,7262.7,7983.95,6017.85,6496.52,771.94,21677.81,10984.71,4237.08,4722.2,3209.56,7592.82,6494.9,11042.91,7158.49,,,,,
0.132,1816758,9150.79,6005.1,8910.64,2181.83,24831.69,3343.74,11721.79,1032.06,10465.85,9759.17,10754.45,8936.59,-2778.37,18989.54,-1843.47,3461.99,2911.64,8082.8,7295.99,7974.75,6030.72,6511.07,793.19,21690.28,10956.77,4260.88,4745.68,3238.97,7602.85,6540.51,11094.05,7207.66,,,,,
0.134,1816759,9168.47,6016.59,8932.5,2193.88,24822.61,3352.61,11743.58,1047.13,10470.44,9775.58,10761.7,8943.17,-2766.67,18977.15,-1849.24,3468.24,2914.84,8087.36,7323.56,7961.98,6038.09,6516.65,805.3,21694.38,10927.73,4278.37,4762.09,3258.66,7598.75,6598.38,11134.7,7238.31,,,,,
0.136,1816760,9170.72,6014.82,8930.93,2187.79,24817.77,3346.44,11740.91,1040.26,10464.4,9793.35,10754.86,8935.66,-2776.89,18960.15,-1853.7,3462.15,2905.42,8075.57,7315.7,7957.14,6033.12,6507.84,795.08,21677.62,10927.34,4272.56,4751.52,3245.21,7584.66,6588.89,11114.86,7226.26,,,,,
0.138,1816761,9152.2,5998.38,8900.65,2166.25,24825.14,3329.3,11708.32,1010.53,10455.18,9796.14,10738.54,8919.6,-2806.48,18959.14,-1851.79,3448.4,2892.3,8055.53,7287.8,7962.49,6018.95,6494.3,771.19,21651.19,10956.34,4244.18,4721.42,3213.91,7584.07,6498.73,11035.65,7170.25,,,,,
