Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-24 16:47:34.471
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.048,1788966,10184.05,7406.23,10190.57,3146.98,25664.5,4187.16,12680.99,2087.61,11749.53,10874.71,11641.48,9717.55,-1909.8,19909.34,-835.79,4155.71,3341.7,8727.26,8452.43,8817.97,6707.04,7244.28,1905.04,22691.59,11825.95,4872.6,5319.61,4195.72,8216.14,8644.15,11522.15,9943.19,,,,,
0.050,1788967,10174.69,7400.66,10181.83,3141.91,25662.34,4179.49,12672.09,2080.41,11744.15,10865.03,11633.33,9710.25,-1916.56,19907.59,-843.7,4146.08,3335.73,8719.77,8419.74,8792.29,6695.89,7239.44,1893.37,22659.23,11784.43,4861.84,5319.14,4183.19,8213.83,8660.69,11519.61,9932.96,,,,,
0.052,1788968,10175.29,7397.83,10183.54,3140.67,25664.77,4180.93,12670.78,2077.48,11741.04,10864.18,11634.67,9708.45,-1919.1,19903.07,-842.17,4147.51,3334.41,8714.97,8384.25,8781.25,6697.17,7239.54,1882.53,22612.49,11755.29,4871.89,5324.48,4171.39,8218.7,8699.87,11544.85,9938.43,,,,,
0.054,1788969,10182.34,7396.74,10191.44,3141.46,25668.29,4188.11,12674.41,2076.47,11739.25,10866.57,11641.61,9710.39,-1918.68,19904.77,-844.92,4155.07,3335.37,8715.2,8383.08,8788.16,6704.59,7241.1,1880.6,22609.08,11771.82,4886.16,5326.79,4168.71,8216.75,8715.3,11566.05,9957.34,,,,,
0.056,1788970,10191.71,7398.16,10200.11,3143.09,25671.6,4195.19,12678.0,2075.44,11738.04,10870.95,11647.71,9712.31,-1919.05,19906.68,-847.38,4161.31,3335.6,8716.06,8398.8,8796.59,6710.05,7240.86,1882.91,22634.2,11810.76,4891.02,5323.83,4170.78,8208.64,8693.34,11561.86,9963.38,,,,,
0.058,1788971,10207.39,7409.09,10211.93,3149.78,25680.12,4203.05,12683.3,2079.63,11742.4,10883.9,11653.53,9715.43,-1918.02,19903.0,-832.1,4166.57,3337.65,8716.25,8406.9,8800.63,6714.17,7241.67,1883.7,22641.84,11833.71,4891.3,5322.87,4171.69,8206.69,8671.16,11549.46,9944.64,,,,,
0.060,1788972,10229.18,7430.01,10227.7,3163.03,25695.69,4213.95,12693.36,2092.76,11754.81,10904.19,11661.9,9722.76,-1910.23,19903.54,-805.45,4173.74,3345.2,8721.79,8416.68,8812.16,6720.59,7247.79,1888.11,22639.99,11832.29,4895.63,5329.34,4175.94,8209.61,8678.32,11550.26,9926.92,,,,,
0.062,1788973,10243.99,7447.46,10237.96,3174.5,25709.13,4222.51,12702.85,2106.96,11766.38,10917.03,11668.61,9731.11,-1898.4,19912.99,-795.46,4178.81,3354.76,8733.44,8432.43,8829.62,6725.97,7256.36,1900.13,22654.49,11811.34,4899.86,5338.54,4188.05,8208.43,8695.33,11551.87,9933.7,,,,,
0.064,1788974,10241.77,7450.08,10234.98,3175.88,25711.42,4222.02,12703.89,2111.13,11767.21,10912.62,11667.49,9734.19,-1892.47,19916.74,-809.49,4176.43,3359.11,8740.68,8429.96,8829.74,6724.74,7260.47,1909.72,22659.43,11776.16,4896.43,5342.93,4199.44,8210.06,8693.55,11531.27,9949.93,,,,,
0.066,1788975,10233.04,7445.81,10227.7,3173.0,25707.92,4217.66,12700.34,2107.89,11763.37,10901.76,11663.17,9733.87,-1893.58,19909.0,-822.86,4172.27,3359.27,8739.11,8413.03,8808.75,6721.4,7260.83,1909.39,22635.34,11754.16,4891.61,5344.03,4202.13,8223.34,8682.7,11498.01,9951.92,,,,,
