Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-14 17:53:36.209
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.028,643007,-9743.26,-2230.92,789.64,3616.3,104144.4,-106.03,4379.98,-1273.88,76349.02,143753.19,5059.57,20841.03,9244.47,79752.15,123674.26,4488.57,9440.08,9293.31,139285.88,124073.58,-797.21,292.06,24586.14,119786.32,98131.89,-1926.95,-4879.87,-3590.09,92884.05,669.4,12128.55,799.05,,,,,
0.030,643008,-9742.35,-2232.27,779.67,3611.85,103911.46,-120.23,4361.4,-1290.64,76055.48,143599.35,5056.78,20837.7,9243.01,79567.75,123512.59,4483.47,9433.13,9291.12,139129.61,123970.37,-796.53,280.91,24596.27,119672.06,98009.51,-1979.11,-4903.13,-3588.55,92793.0,650.82,12130.01,795.08,,,,,
0.032,643009,-9736.01,-2222.52,783.63,3618.7,103598.0,-115.59,4365.01,-1285.39,75703.09,143363.31,5062.25,20843.67,9252.38,79323.69,123287.76,4484.69,9436.18,9296.48,138912.45,123799.79,-791.74,283.48,24604.4,119489.14,97820.98,-1978.48,-4899.41,-3583.63,92629.56,658.17,12138.4,796.48,,,,,
0.034,643010,-9726.81,-2206.15,803.23,3635.46,103453.93,-90.16,4392.28,-1256.88,75552.06,143251.99,5073.65,20856.68,9267.43,79227.37,123191.91,4490.97,9445.32,9305.07,138825.09,123730.03,-786.03,296.01,24603.61,119411.16,97742.32,-1923.38,-4873.5,-3578.39,92560.04,683.45,12146.91,803.12,,,,,
0.036,643011,-9718.88,-2191.56,829.76,3654.63,103600.17,-55.51,4433.52,-1218.22,75721.78,143361.02,5086.01,20872.77,9283.3,79363.56,123305.2,4501.52,9460.96,9315.05,138943.0,123824.81,-780.15,316.54,24596.48,119505.42,97841.84,-1837.05,-4834.74,-3572.47,92646.45,714.46,12145.66,811.59,,,,,
0.038,643012,-9717.43,-2187.67,845.26,3663.81,103894.42,-34.89,4463.76,-1194.33,76067.62,143568.85,5091.47,20882.8,9291.46,79599.23,123511.13,4510.78,9477.37,9321.71,139145.25,123972.56,-776.99,336.35,24588.71,119661.98,98006.99,-1768.87,-4801.54,-3569.27,92779.42,736.36,12134.28,814.67,,,,,
0.040,643013,-9723.06,-2196.3,840.4,3657.42,104141.65,-41.15,4462.55,-1200.31,76373.39,143734.64,5086.07,20879.36,9284.62,79781.23,123676.94,4511.4,9481.6,9318.47,139301.72,124074.05,-779.92,340.71,24582.34,119778.15,98129.54,-1762.93,-4796.0,-3574.24,92869.06,734.26,12122.37,808.38,,,,,
0.042,643014,-9729.34,-2209.4,823.71,3643.21,104270.89,-64.5,4434.92,-1227.69,76526.91,143831.67,5074.88,20866.44,9267.42,79870.89,123768.48,4503.59,9469.69,9306.76,139386.41,124135.89,-786.55,325.59,24579.65,119851.65,98203.22,-1820.42,-4822.85,-3584.48,92930.99,708.67,12120.85,798.95,,,,,
0.044,643015,-9730.41,-2217.4,807.89,3632.32,104251.22,-88.23,4402.33,-1257.5,76476.25,143839.66,5065.9,20855.16,9253.39,79848.56,123760.02,4494.65,9453.13,9296.63,139378.28,124148.06,-790.83,304.0,24585.28,119864.99,98210.82,-1903.27,-4862.6,-3589.98,92954.1,679.53,12131.94,795.31,,,,,
0.046,643016,-9727.64,-2217.97,797.06,3627.95,104033.09,-104.91,4379.91,-1277.92,76197.54,143693.63,5061.99,20851.08,9250.11,79668.4,123601.25,4489.11,9443.69,9294.29,139225.1,124043.99,-791.02,290.03,24598.0,119752.09,98089.39,-1968.86,-4891.54,-3587.64,92863.14,664.87,12145.84,796.55,,,,,
