Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2025-09-24 16:50:32.175
Device ID: STEEG_DG329018
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 500 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
5.666,1880625,8943.69,6535.34,9046.29,2046.28,24239.46,3000.58,11234.27,890.51,10729.71,9527.52,10691.89,8430.36,-3138.51,18874.6,-2277.78,3012.82,2209.37,7387.66,7184.86,7384.66,5786.84,5691.84,416.18,21125.48,8448.8,3795.83,4508.25,2676.95,6166.2,5808.73,10638.75,6491.97,,,,,
5.668,1880626,8951.15,6541.37,9051.27,2050.77,24237.33,3004.88,11238.86,895.22,10733.17,9533.62,10696.07,8435.58,-3134.01,18869.0,-2265.12,3017.24,2214.72,7391.3,7215.61,7380.92,5789.41,5697.37,418.8,21165.07,8437.61,3792.05,4515.09,2674.63,6171.34,5839.97,10655.38,6504.38,,,,,
5.670,1880627,8940.48,6532.86,9033.96,2034.88,24217.61,2982.93,11219.51,880.93,10716.34,9506.92,10672.11,8415.55,-3149.05,18844.94,-2291.57,2991.88,2195.63,7376.18,7185.59,7401.89,5768.38,5678.2,406.79,21151.52,8453.1,3767.69,4495.35,2665.61,6180.19,5826.96,10641.29,6483.81,,,,,
5.672,1880628,8921.6,6518.36,9011.76,2014.45,24201.81,2957.68,11195.7,861.66,10695.09,9485.54,10646.38,8391.7,-3169.04,18820.18,-2311.23,2964.75,2172.56,7356.47,7133.82,7420.71,5744.67,5656.0,391.07,21097.78,8466.2,3744.7,4473.19,2654.78,6196.88,5791.28,10618.22,6460.57,,,,,
5.674,1880629,8908.83,6509.72,9002.18,2005.95,24202.31,2950.13,11186.67,852.18,10686.95,9493.15,10640.73,8384.36,-3179.57,18807.46,-2292.82,2960.08,2165.47,7345.72,7114.25,7406.98,5738.06,5650.21,380.5,21050.32,8452.52,3737.9,4468.9,2644.2,6208.65,5775.74,10611.53,6459.16,,,,,
5.676,1880630,8905.11,6508.19,9003.38,2008.2,24208.23,2955.18,11189.74,853.17,10692.59,9505.57,10647.51,8389.63,-3178.78,18812.48,-2268.25,2969.87,2170.89,7346.31,7122.06,7378.22,5745.34,5655.68,378.33,21036.42,8435.14,3741.98,4474.7,2639.9,6201.48,5780.14,10614.21,6466.14,,,,,
5.678,1880631,8910.65,6512.03,9011.07,2015.91,24216.97,2964.83,11197.79,861.76,10705.92,9509.57,10657.4,8399.03,-3167.54,18839.89,-2259.59,2982.86,2180.35,7359.24,7129.1,7391.83,5759.43,5663.88,389.41,21056.67,8460.71,3753.47,4480.21,2650.74,6183.96,5778.04,10609.23,6462.16,,,,,
5.680,1880632,8929.3,6523.64,9030.63,2031.54,24242.48,2985.73,11214.82,878.45,10723.3,9531.39,10678.41,8416.73,-3146.02,18878.08,-2237.04,3005.67,2197.45,7384.91,7143.66,7458.41,5782.65,5680.34,415.86,21101.83,8529.72,3777.73,4493.63,2676.7,6178.3,5775.66,10604.44,6454.91,,,,,
5.682,1880633,8954.23,6538.94,9057.25,2050.97,24277.49,3014.94,11238.06,895.62,10736.11,9575.84,10708.16,8440.31,-3125.73,18893.16,-2191.31,3035.08,2219.91,7408.75,7180.87,7506.93,5807.22,5703.91,443.07,21150.02,8579.07,3805.13,4517.69,2701.83,6190.27,5798.76,10617.37,6460.29,,,,,
5.684,1880634,8964.0,6543.13,9067.12,2056.69,24284.89,3026.28,11247.01,898.0,10733.76,9595.61,10718.93,8448.45,-3124.82,18870.13,-2174.36,3043.48,2227.37,7408.9,7210.34,7483.14,5810.56,5713.03,447.87,21170.36,8561.47,3810.48,4530.31,2706.11,6201.25,5832.41,10640.12,6474.88,,,,,
5.686,1880635,8947.75,6529.18,9047.43,2040.52,24249.82,3004.54,11229.73,883.58,10719.33,9560.28,10695.1,8429.09,-3143.46,18842.45,-2218.07,3017.65,2208.24,7386.48,7196.66,7437.82,5788.16,5694.47,427.42,21157.4,8519.92,3789.6,4513.72,2686.28,6190.85,5828.71,10645.78,6482.75,,,,,
5.688,1880636,8922.9,6510.57,9018.76,2019.07,24209.66,2973.09,11204.16,868.69,10706.88,9509.37,10662.24,8402.41,-3161.06,18845.04,-2274.5,2985.77,2182.04,7367.34,7167.52,7451.1,5767.31,5667.9,404.46,21144.33,8532.67,3769.91,4484.89,2660.02,6161.32,5778.0,10624.92,6473.44,,,,,
5.690,1880637,8914.06,6505.02,9009.74,2013.28,24206.1,2964.72,11195.86,866.17,10703.35,9496.5,10654.43,8395.96,-3163.29,18861.66,-2288.2,2980.48,2175.63,7367.79,7172.63,7504.66,5769.87,5661.17,398.39,21154.61,8589.38,3771.09,4474.19,2647.09,6138.25,5729.55,10597.86,6448.94,,,,,
5.692,1880638,8922.73,6512.61,9021.33,2022.86,24230.61,2979.42,11206.23,871.91,10706.22,9516.62,10669.61,8409.58,-3156.44,18859.52,-2275.38,2995.12,2188.9,7377.75,7193.86,7509.22,5782.12,5674.44,405.42,21158.23,8592.16,3779.96,4486.21,2651.33,6146.14,5730.66,10590.57,6427.25,,,,,
5.694,1880639,8929.88,6518.2,9031.66,2031.09,24243.98,2991.35,11216.69,875.23,10712.09,9527.23,10679.8,8421.32,-3153.24,18844.79,-2280.19,3000.63,2200.34,7381.51,7175.57,7442.04,5779.43,5685.9,411.24,21114.85,8503.49,3777.43,4500.6,2661.76,6180.09,5773.28,10606.74,6431.23,,,,,
5.696,1880640,8923.25,6510.91,9027.51,2026.84,24232.83,2986.79,11214.98,870.32,10714.62,9515.21,10672.91,8418.3,-3159.06,18837.75,-2297.14,2989.78,2197.23,7375.77,7132.74,7376.91,5763.11,5682.97,409.17,21053.39,8419.43,3766.69,4502.17,2665.45,6205.22,5812.47,10625.27,6455.9,,,,,
5.698,1880641,8911.56,6496.25,9017.27,2014.9,24219.39,2976.57,11206.02,858.76,10706.47,9504.57,10662.8,8407.72,-3170.81,18830.51,-2290.35,2980.92,2186.51,7366.13,7136.1,7376.25,5753.8,5672.79,402.2,21054.6,8441.69,3760.95,4494.36,2658.42,6192.68,5819.84,10625.94,6464.96,,,,,
5.700,1880642,8911.9,6490.52,9016.38,2009.65,24223.41,2976.11,11202.64,851.95,10696.65,9512.43,10664.39,8403.53,-3176.64,18820.51,-2258.79,2987.05,2181.89,7362.52,7187.57,7421.36,5760.97,5668.46,399.2,21135.14,8538.87,3763.42,4488.98,2650.01,6154.06,5806.27,10615.55,6443.47,,,,,
5.702,1880643,8928.54,6503.38,9029.21,2020.63,24238.98,2987.5,11212.29,864.33,10707.41,9529.29,10676.46,8411.93,-3163.03,18840.91,-2234.32,3001.92,2189.76,7375.35,7210.96,7459.96,5776.32,5675.84,409.2,21204.42,8607.36,3772.01,4493.6,2654.95,6128.85,5797.78,10618.05,6427.63,,,,,
5.704,1880644,8946.52,6524.41,9044.49,2039.89,24248.89,3000.05,11228.31,891.55,10738.44,9538.47,10687.36,8426.09,-3135.77,18897.27,-2233.75,3012.61,2203.89,7399.35,7181.1,7468.09,5788.53,5689.34,428.14,21181.24,8620.74,3785.69,4504.94,2673.47,6138.1,5800.22,10636.61,6448.72,,,,,
5.706,1880645,8946.6,6531.02,9045.62,2046.24,24244.38,3000.45,11233.18,905.54,10755.84,9533.0,10686.32,8430.61,-3123.73,18922.87,-2249.34,3010.95,2209.14,7408.38,7155.76,7449.97,5789.94,5694.6,434.69,21102.61,8629.93,3794.83,4509.48,2683.33,6164.98,5796.46,10644.25,6477.22,,,,,
5.708,1880646,8925.75,6512.97,9027.31,2028.26,24227.87,2983.96,11216.58,886.52,10735.68,9514.59,10669.94,8415.92,-3145.78,18866.99,-2271.62,2994.96,2195.32,7384.5,7155.89,7417.72,5775.87,5680.94,412.62,21054.16,8647.42,3783.45,4496.27,2663.7,6182.7,5777.14,10622.93,6467.13,,,,,
5.710,1880647,8899.54,6483.6,9002.06,1998.79,24207.6,2960.06,11189.66,850.16,10697.49,9491.31,10645.95,8390.59,-3183.91,18784.79,-2292.48,2971.7,2170.29,7345.14,7129.75,7390.3,5751.44,5655.39,375.04,21044.57,8634.22,3754.16,4472.19,2625.07,6183.35,5758.53,10591.8,6429.66,,,,,
5.712,1880648,8884.77,6463.19,8987.74,1980.3,24193.89,2945.49,11174.2,827.82,10675.79,9476.8,10630.22,8374.61,-3204.62,18766.78,-2298.48,2957.46,2154.31,7324.36,7073.94,7389.05,5735.18,5638.84,353.46,21036.19,8596.32,3735.1,4457.48,2601.31,6172.31,5758.25,10579.17,6411.74,,,,,
5.714,1880649,8884.9,6458.69,8990.2,1981.12,24193.36,2948.5,11178.79,829.89,10678.29,9480.19,10632.87,8378.5,-3197.68,18815.53,-2285.49,2963.48,2158.85,7333.97,7067.33,7416.85,5741.71,5643.96,363.21,21048.06,8592.81,3746.34,4463.04,2610.53,6155.37,5767.98,10584.29,6421.17,,,,,
5.716,1880650,8893.18,6463.99,9000.79,1992.11,24202.36,2961.11,11192.41,842.44,10689.32,9494.02,10646.25,8393.33,-3180.15,18860.47,-2272.12,2979.96,2174.91,7356.19,7130.68,7447.96,5761.04,5661.37,388.58,21110.62,8631.5,3771.1,4478.98,2635.98,6144.26,5769.82,10588.72,6425.78,,,,,
5.718,1880651,8902.67,6472.29,9008.36,2001.35,24209.98,2968.81,11200.34,851.05,10697.28,9500.43,10652.87,8402.45,-3170.78,18863.2,-2279.21,2984.98,2184.7,7368.38,7175.45,7449.45,5768.31,5671.7,402.71,21160.81,8647.06,3777.79,4488.55,2649.67,6153.08,5768.45,10590.27,6414.68,,,,,
5.720,1880652,8910.48,6481.57,9010.32,2005.92,24211.19,2967.3,11200.37,855.02,10703.0,9494.2,10647.62,8400.98,-3171.33,18845.98,-2299.6,2973.77,2182.91,7365.91,7158.43,7419.67,5757.57,5669.08,398.07,21125.69,8611.93,3763.73,4487.94,2645.81,6171.91,5782.05,10600.68,6409.78,,,,,
5.722,1880653,8917.07,6492.72,9012.66,2011.76,24213.57,2966.83,11202.13,862.74,10712.67,9492.35,10645.14,8400.35,-3168.64,18840.4,-2302.27,2967.51,2182.26,7364.81,7161.59,7399.36,5751.53,5667.17,394.43,21076.13,8585.93,3756.71,4487.98,2644.02,6169.08,5806.51,10618.51,6421.54,,,,,
5.724,1880654,8923.24,6504.83,9019.96,2023.62,24225.23,2976.78,11212.31,878.69,10729.28,9510.66,10658.28,8411.39,-3152.32,18856.47,-2269.89,2983.43,2194.78,7381.21,7234.9,7423.43,5767.86,5678.9,411.28,21128.83,8615.1,3772.29,4497.62,2660.07,6141.69,5816.53,10628.6,6436.0,,,,,
5.726,1880655,8925.18,6510.12,9026.18,2033.74,24238.96,2989.37,11222.64,892.23,10742.33,9535.83,10675.82,8425.81,-3133.67,18883.28,-2225.55,3006.67,2211.45,7404.06,7284.86,7463.8,5790.22,5695.71,435.13,21223.02,8655.55,3791.62,4510.79,2680.84,6132.69,5805.25,10626.06,6443.58,,,,,
5.728,1880656,8916.57,6498.52,9020.8,2027.73,24239.09,2988.1,11218.87,885.24,10733.22,9538.84,10676.16,8425.41,-3136.68,18893.97,-2212.01,3009.79,2212.54,7403.71,7224.69,7460.29,5791.94,5698.38,433.74,21196.65,8651.59,3793.35,4515.14,2680.25,6165.47,5797.33,10622.61,6447.98,,,,,
5.730,1880657,8900.44,6473.89,9006.35,2007.48,24225.07,2973.73,11203.36,859.91,10704.35,9517.14,10661.05,8411.09,-3160.9,18874.44,-2239.93,2994.66,2198.96,7378.97,7125.17,7416.46,5778.73,5687.74,408.38,21074.2,8628.95,3788.5,4511.96,2660.7,6197.26,5813.41,10629.04,6450.89,,,,,
5.732,1880658,8890.9,6456.26,8999.03,1994.73,24214.51,2966.27,11195.98,844.01,10685.46,9500.5,10654.73,8404.91,-3174.3,18850.23,-2272.08,2989.55,2194.0,7367.33,7097.16,7405.34,5779.68,5685.37,399.05,21044.15,8646.09,3799.74,4514.96,2655.03,6183.0,5839.98,10642.16,6451.46,,,,,
5.734,1880659,8893.09,6456.03,9003.58,1999.1,24215.61,2972.85,11203.02,851.09,10690.05,9505.07,10663.98,8413.46,-3162.86,18847.0,-2275.09,3001.31,2204.01,7383.84,7117.42,7452.06,5795.98,5695.53,418.24,21130.82,8692.57,3816.54,4522.93,2672.1,6149.25,5844.76,10647.61,6451.05,,,,,
5.736,1880660,8892.03,6457.62,9001.68,1999.94,24212.71,2972.26,11202.43,855.55,10690.76,9507.87,10663.37,8411.64,-3158.82,18840.14,-2267.9,3000.66,2201.84,7387.28,7099.49,7482.45,5792.8,5690.76,420.55,21148.09,8702.08,3803.08,4511.52,2671.39,6145.36,5811.31,10631.02,6442.3,,,,,
5.738,1880661,8876.71,6446.79,8981.31,1981.37,24193.83,2949.16,11179.12,835.4,10668.71,9487.32,10637.06,8383.7,-3186.82,18802.38,-2286.37,2970.74,2171.13,7348.64,7064.95,7438.93,5755.51,5656.27,376.93,21038.09,8650.94,3755.04,4471.35,2626.65,6156.91,5753.93,10594.76,6414.71,,,,,
5.740,1880662,8864.24,6440.18,8963.47,1966.61,24177.18,2926.4,11157.57,817.13,10656.8,9464.15,10611.88,8358.61,-3212.57,18776.09,-2316.99,2941.96,2143.39,7313.69,7106.08,7375.31,5721.08,5625.8,337.66,20987.46,8587.77,3716.69,4438.09,2585.68,6142.41,5707.83,10565.93,6385.77,,,,,
5.742,1880663,8876.7,6459.91,8974.59,1984.89,24186.54,2934.95,11169.44,836.81,10688.92,9470.27,10621.0,8371.55,-3192.76,18815.62,-2315.19,2950.27,2156.6,7337.63,7215.27,7366.38,5727.98,5639.0,362.86,21101.63,8565.25,3724.57,4452.89,2610.82,6124.57,5703.29,10571.72,6392.95,,,,,
5.744,1880664,8900.98,6488.34,9001.4,2017.64,24210.09,2962.93,11200.12,873.6,10732.9,9494.69,10650.71,8405.46,-3151.91,18879.82,-2283.3,2981.01,2192.81,7389.37,7277.88,7391.17,5759.38,5677.85,421.63,21216.29,8583.05,3758.59,4499.04,2676.44,6155.1,5736.35,10601.05,6433.13,,,,,
5.746,1880665,8901.02,6484.26,9004.95,2018.27,24212.87,2968.9,11204.79,873.29,10729.58,9498.74,10657.81,8411.08,-3151.39,18879.86,-2271.67,2989.17,2199.26,7392.94,7231.92,7388.91,5768.89,5687.02,431.35,21172.56,8607.06,3772.6,4516.44,2694.51,6208.55,5769.28,10612.77,6451.24,,,,,
5.748,1880666,8871.68,6445.12,8978.5,1982.62,24188.4,2943.82,11175.75,832.41,10683.5,9476.74,10633.4,8380.09,-3194.16,18821.19,-2296.25,2965.45,2166.23,7344.75,7141.75,7370.97,5747.6,5653.9,381.41,21061.36,8618.41,3756.9,4484.15,2642.44,6210.61,5775.91,10593.56,6421.11,,,,,
5.750,1880667,8849.3,6416.4,8958.04,1957.13,24167.44,2923.42,11153.71,805.62,10656.75,9461.65,10612.86,8355.57,-3221.32,18794.45,-2315.45,2944.73,2138.88,7313.84,7103.51,7384.72,5729.56,5624.08,342.67,21041.58,8627.29,3742.51,4447.93,2592.7,6163.52,5775.06,10580.02,6392.79,,,,,
5.752,1880668,8859.13,6428.46,8967.49,1970.39,24170.23,2931.71,11164.84,823.92,10677.78,9469.9,10619.2,8364.84,-3202.63,18829.94,-2303.57,2949.15,2146.74,7332.2,7138.34,7415.65,5735.33,5630.05,355.49,21097.54,8645.41,3749.41,4449.37,2599.51,6140.01,5791.34,10600.16,6413.64,,,,,
5.754,1880669,8881.01,6457.6,8986.23,1996.5,24181.02,2948.12,11185.38,855.56,10710.73,9480.36,10632.96,8384.1,-3172.41,18865.26,-2286.71,2960.12,2165.4,7359.44,7190.18,7419.05,5746.23,5648.17,381.98,21126.75,8660.37,3759.86,4467.66,2627.88,6153.64,5798.2,10621.84,6444.9,,,,,
5.756,1880670,8884.88,6467.37,8987.14,2001.92,24181.61,2947.06,11185.76,862.92,10719.53,9476.58,10631.13,8384.48,-3166.08,18862.39,-2284.92,2957.16,2164.43,7361.33,7196.68,7408.65,5741.66,5645.53,382.23,21121.89,8651.36,3750.98,4462.24,2627.11,6143.76,5749.81,10598.52,6419.54,,,,,
5.758,1880671,8874.52,6459.32,8977.44,1993.03,24179.9,2937.84,11175.14,853.84,10713.33,9472.34,10623.3,8375.39,-3173.12,18856.55,-2279.53,2950.7,2153.7,7355.46,7155.15,7423.76,5731.25,5631.43,371.51,21129.44,8627.75,3731.69,4439.9,2610.12,6098.24,5668.92,10547.13,6354.09,,,,,
5.760,1880672,8871.46,6457.16,8977.96,1993.4,24185.83,2940.72,11176.68,853.39,10714.75,9478.43,10627.37,8378.41,-3171.46,18873.35,-2264.34,2956.7,2156.37,7362.65,7121.63,7445.82,5733.56,5632.54,376.4,21139.81,8627.18,3729.14,4437.15,2613.6,6078.42,5639.36,10529.41,6329.56,,,,,
5.762,1880673,8875.09,6462.78,8984.6,2001.43,24185.8,2948.67,11185.57,859.46,10721.86,9477.78,10635.19,8387.47,-3167.0,18885.02,-2269.16,2965.26,2166.15,7369.24,7136.71,7435.12,5744.58,5644.92,386.09,21126.24,8664.11,3748.35,4456.06,2628.84,6101.0,5690.47,10560.25,6370.55,,,,,
5.764,1880674,8869.82,6460.34,8980.61,2000.55,24168.13,2943.91,11183.24,856.62,10722.42,9459.15,10630.53,8385.17,-3173.21,18872.51,-2299.21,2960.98,2163.79,7360.98,7172.2,7415.64,5749.07,5646.32,380.17,21110.68,8707.2,3767.2,4465.25,2625.1,6105.16,5751.88,10589.64,6416.86,,,,,
5.766,1880675,8861.49,6453.03,8972.83,1995.43,24153.18,2935.65,11176.21,851.98,10721.91,9447.93,10623.91,8379.65,-3178.75,18864.1,-2309.75,2955.91,2157.0,7354.65,7182.86,7435.99,5750.12,5640.4,370.77,21123.81,8725.49,3771.97,4458.35,2610.99,6068.82,5758.77,10585.3,6422.17,,,,,
5.768,1880676,8871.46,6461.29,8982.18,2005.23,24165.67,2946.22,11186.04,865.01,10734.35,9469.73,10636.48,8391.9,-3164.17,18886.24,-2281.5,2970.25,2168.66,7370.73,7179.35,7474.08,5761.6,5650.49,383.71,21163.39,8724.23,3773.91,4463.01,2621.21,6053.67,5739.58,10577.1,6410.81,,,,,
5.770,1880677,8894.23,6482.81,9001.87,2024.85,24189.22,2966.54,11206.3,888.56,10753.38,9500.15,10656.89,8414.18,-3139.04,18918.5,-2267.03,2989.8,2192.25,7396.69,7192.28,7464.28,5775.18,5673.4,413.17,21209.47,8710.6,3779.94,4485.74,2654.62,6094.77,5748.58,10594.74,6414.96,,,,,
5.772,1880678,8895.97,6486.96,8999.63,2024.18,24184.61,2962.04,11204.56,890.16,10752.46,9490.4,10649.93,8414.06,-3137.0,18917.71,-2312.17,2978.36,2193.85,7398.85,7195.61,7401.33,5763.82,5676.14,422.96,21219.68,8666.31,3772.6,4493.68,2669.68,6140.04,5770.91,10614.46,6419.83,,,,,
5.774,1880679,8865.99,6460.58,8968.03,1993.4,24149.87,2927.03,11172.64,858.0,10720.3,9439.55,10611.59,8383.49,-3170.58,18869.34,-2376.16,2935.13,2163.22,7364.83,7146.3,7344.77,5725.75,5646.86,393.32,21141.34,8594.73,3741.8,4469.19,2643.18,6143.4,5763.22,10606.07,6407.46,,,,,
5.776,1880680,8837.34,6431.35,8940.55,1962.01,24125.37,2898.27,11143.37,821.69,10682.22,9401.12,10581.19,8354.4,-3210.54,18807.85,-2386.68,2903.97,2132.42,7321.38,7079.63,7333.28,5697.28,5616.75,349.23,21004.47,8552.91,3714.48,4442.47,2601.73,6134.6,5741.56,10588.98,6401.94,,,,,
5.778,1880681,8837.81,6426.62,8942.73,1957.23,24132.56,2901.52,11143.1,812.12,10670.02,9408.41,10585.45,8353.09,-3223.25,18783.38,-2344.01,2912.22,2129.66,7303.78,7072.74,7352.69,5704.12,5614.63,330.36,20936.49,8581.48,3720.09,4443.95,2584.1,6150.81,5750.4,10594.94,6425.9,,,,,
5.780,1880682,8849.64,6433.56,8955.86,1966.18,24143.99,2915.7,11155.0,819.92,10679.04,9431.64,10601.68,8364.51,-3214.54,18801.05,-2312.93,2933.06,2140.72,7313.11,7121.36,7375.61,5724.05,5626.41,341.06,20992.39,8637.07,3742.52,4457.48,2592.74,6171.57,5775.68,10609.3,6451.44,,,,,
5.782,1880683,8844.09,6426.71,8951.7,1962.5,24130.97,2911.36,11151.39,817.67,10680.22,9430.14,10598.18,8361.82,-3213.47,18812.95,-2326.37,2930.66,2137.83,7320.22,7148.13,7385.77,5722.64,5623.63,350.67,21062.52,8652.17,3743.99,4452.6,2600.8,6166.86,5767.8,10599.65,6441.73,,,,,
5.784,1880684,8830.76,6414.46,8938.62,1951.78,24109.31,2897.36,11139.32,808.25,10670.65,9413.34,10583.36,8350.33,-3221.94,18792.53,-2351.28,2913.63,2125.58,7313.73,7132.12,7376.33,5705.63,5610.67,344.34,21052.01,8630.1,3725.3,4436.48,2596.6,6150.85,5731.38,10576.65,6412.23,,,,,
5.786,1880685,8837.35,6422.78,8942.44,1958.12,24110.85,2899.71,11143.38,816.54,10675.84,9416.12,10584.72,8353.51,-3215.38,18779.41,-2350.05,2912.57,2128.06,7315.38,7130.21,7358.3,5703.08,5612.22,342.81,21030.87,8620.18,3719.81,4436.61,2595.88,6147.57,5715.93,10575.06,6403.99,,,,,
5.788,1880686,8857.99,6445.26,8958.86,1976.76,24132.46,2914.47,11159.17,839.01,10697.71,9437.27,10599.58,8368.63,-3193.65,18808.64,-2329.55,2927.16,2143.54,7334.62,7162.27,7356.77,5717.55,5627.39,358.41,21080.94,8632.57,3735.03,4451.12,2606.73,6149.66,5729.05,10593.01,6418.85,,,,,
5.790,1880687,8862.17,6450.14,8961.44,1978.79,24145.29,2916.86,11160.66,843.88,10704.43,9444.28,10603.23,8371.25,-3188.11,18843.2,-2316.23,2933.06,2147.5,7345.08,7177.05,7378.07,5725.74,5632.25,368.25,21132.31,8643.98,3745.83,4455.59,2611.89,6143.12,5732.07,10600.0,6427.07,,,,,
5.792,1880688,8846.79,6433.3,8948.43,1961.62,24141.39,2906.1,11147.12,825.94,10686.74,9428.7,10593.99,8359.44,-3206.12,18838.44,-2316.52,2927.33,2137.06,7332.2,7152.83,7400.77,5722.72,5623.44,357.53,21102.73,8656.2,3743.49,4448.25,2602.3,6135.71,5716.54,10591.36,6421.07,,,,,
5.794,1880689,8838.47,6423.08,8943.95,1954.41,24138.0,2904.08,11144.33,817.47,10677.74,9415.12,10592.51,8357.41,-3213.96,18823.88,-2322.39,2927.87,2135.57,7325.07,7135.84,7408.67,5724.78,5622.59,352.18,21063.31,8679.99,3745.03,4449.36,2599.53,6136.89,5716.2,10587.29,6416.45,,,,,
5.796,1880690,8845.38,6429.54,8953.84,1967.51,24141.11,2913.75,11158.1,832.24,10694.91,9416.27,10600.95,8371.48,-3195.09,18845.6,-2334.34,2934.67,2149.28,7345.57,7150.63,7406.0,5731.99,5635.15,372.35,21102.74,8691.34,3752.71,4460.91,2618.22,6138.36,5741.24,10589.59,6414.59,,,,,
5.798,1880691,8847.38,6430.73,8957.53,1976.1,24137.59,2915.15,11164.81,842.96,10708.93,9418.23,10600.22,8378.46,-3180.03,18876.06,-2353.41,2930.46,2155.46,7364.69,7158.32,7397.13,5727.83,5640.11,389.88,21153.31,8671.47,3749.95,4463.8,2633.49,6130.43,5761.72,10585.4,6408.43,,,,,
5.800,1880692,8837.82,6417.47,8947.83,1965.65,24125.42,2904.05,11154.49,831.93,10696.73,9414.71,10588.04,8366.74,-3192.43,18863.91,-2361.46,2917.56,2142.93,7351.32,7133.8,7383.25,5715.21,5628.36,374.4,21114.83,8656.47,3739.63,4454.19,2619.7,6117.18,5760.94,10583.16,6412.0,,,,,
5.802,1880693,8835.44,6410.43,8942.83,1954.75,24121.42,2899.5,11146.37,820.37,10680.01,9419.3,10583.99,8354.96,-3209.88,18827.92,-2338.42,2916.73,2130.46,7326.6,7107.09,7376.93,5714.53,5617.92,347.69,21035.93,8679.29,3741.95,4448.34,2596.15,6108.35,5752.91,10598.39,6438.59,,,,,
5.804,1880694,8846.24,6419.62,8950.15,1957.75,24131.98,2907.54,11151.31,825.85,10682.01,9434.61,10592.78,8356.91,-3207.52,18818.93,-2300.05,2928.81,2132.05,7325.22,7101.33,7385.94,5725.09,5620.36,346.12,21021.01,8702.76,3752.65,4450.22,2594.87,6108.93,5743.33,10613.16,6460.84,,,,,
5.806,1880695,8850.85,6426.2,8953.41,1961.5,24141.86,2911.2,11154.27,832.7,10690.07,9442.23,10596.43,8360.21,-3198.28,18833.28,-2289.45,2932.94,2135.91,7338.28,7100.71,7390.28,5726.2,5623.41,361.06,21062.16,8682.3,3748.64,4447.01,2607.5,6115.23,5721.89,10597.37,6441.22,,,,,
5.808,1880696,8840.92,6419.1,8944.88,1956.09,24140.08,2903.61,11146.83,827.52,10689.21,9434.23,10588.64,8354.49,-3200.14,18839.88,-2320.17,2924.43,2131.83,7339.08,7100.49,7369.76,5716.75,5618.72,363.0,21090.83,8649.46,3734.68,4438.94,2606.89,6115.9,5698.01,10564.75,6396.4,,,,,
5.810,1880697,8832.35,6412.26,8938.57,1952.78,24133.51,2898.56,11142.55,822.88,10688.88,9424.37,10583.56,8349.59,-3204.66,18842.94,-2355.55,2919.33,2128.62,7330.55,7118.75,7340.2,5714.82,5616.31,353.74,21093.56,8653.44,3736.85,4441.11,2597.23,6107.21,5699.88,10559.43,6382.81,,,,,
5.812,1880698,8830.77,6410.52,8939.17,1954.57,24126.51,2899.44,11145.82,823.5,10690.39,9417.8,10584.12,8349.89,-3205.82,18848.72,-2361.58,2919.47,2129.45,7325.07,7143.23,7327.68,5718.16,5618.77,349.35,21078.78,8668.63,3750.14,4451.29,2597.4,6104.63,5728.67,10587.35,6417.21,,,,,
5.814,1880699,8820.44,6397.39,8931.23,1945.02,24111.7,2890.93,11140.13,811.54,10674.57,9401.22,10575.25,8341.76,-3218.04,18830.05,-2352.06,2909.15,2120.96,7314.28,7138.26,7330.03,5706.6,5611.79,343.35,21040.11,8649.36,3743.69,4448.29,2598.76,6117.87,5749.02,10607.77,6456.86,,,,,
5.816,1880700,8801.62,6374.24,8913.6,1924.73,24092.29,2872.87,11123.22,788.01,10646.63,9376.31,10557.8,8323.95,-3239.01,18788.35,-2355.34,2891.36,2103.34,7297.64,7116.76,7339.85,5686.18,5594.88,330.26,21021.03,8629.86,3720.58,4429.93,2586.95,6124.86,5735.65,10597.86,6463.6,,,,,
5.818,1880701,8801.43,6371.47,8910.82,1921.81,24088.9,2869.25,11119.61,784.86,10644.15,9370.49,10555.28,8319.67,-3238.71,18780.8,-2364.31,2890.38,2100.24,7301.26,7130.35,7371.03,5687.4,5591.29,331.85,21086.68,8669.31,3719.19,4421.39,2580.64,6104.32,5704.09,10581.53,6446.83,,,,,
5.820,1880702,8827.94,6398.62,8931.88,1945.21,24108.15,2887.95,11138.96,811.33,10674.82,9394.83,10573.83,8338.39,-3211.11,18823.94,-2356.16,2909.65,2120.17,7330.87,7176.57,7417.17,5712.66,5609.96,357.67,21185.03,8733.05,3746.8,4435.02,2599.91,6080.7,5686.13,10582.87,6434.1,,,,,
5.822,1880703,8848.37,6421.0,8948.89,1963.56,24125.74,2902.61,11154.9,831.74,10696.09,9419.21,10587.0,8354.67,-3192.77,18849.55,-2340.7,2921.36,2137.09,7348.46,7194.92,7424.89,5726.84,5626.08,375.29,21185.39,8731.41,3763.43,4450.18,2621.37,6090.6,5692.54,10590.41,6433.98,,,,,
